,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
117,2020-05-17,0,0,0,0,11000,18.2,15.9,21.6,0.0,5.3,180.0,86.0,0,0
118,2020-05-18,0,0,0,0,11000,17.3,16.4,19.8,0.0,3.7,70.0,93.6,0,0
119,2020-05-19,0,0,0,0,11000,15.6,13.3,19.0,0.0,11.8,250.0,70.8,0,0
120,2020-05-20,0,0,1,0,11000,15.2,12.2,19.4,0.0,5.3,70.0,67.8,0,0
121,2020-05-21,0,0,0,0,11000,14.9,13.2,18.1,0.0,4.4,90.0,72.1,0,0
122,2020-05-22,0,0,0,0,11000,15.4,12.2,18.7,0.0,4.4,50.0,74.1,0,0
123,2020-05-23,0,0,0,0,11000,16.8,12.8,20.9,0.0,4.5,50.0,77.1,0,0
124,2020-05-24,0,0,0,0,11000,19.1,14.6,22.5,0.0,6.6,200.0,74.5,0,0
125,2020-05-25,0,0,0,0,11000,19.4,16.8,23.2,0.0,5.6,180.0,80.8,0,0
126,2020-05-26,0,0,0,0,11000,19.0,16.6,22.2,0.0,5.5,180.0,73.1,0,0
127,2020-05-27,0,0,4,0,11000,19.4,16.4,26.0,0.0,5.1,110.0,60.8,0,0
128,2020-05-28,0,1,1,0,11000,19.2,15.2,25.1,0.0,6.6,180.0,67.6,0,1
129,2020-05-29,0,0,0,0,11000,19.7,15.7,24.5,0.0,4.3,90.0,61.5,0,0
130,2020-05-30,0,1,2,0,11000,20.2,17.3,23.7,0.0,3.1,90.0,54.4,0,1
131,2020-05-31,0,1,0,0,11000,19.6,17.3,23.6,0.0,4.2,90.0,78.5,0,1
132,2020-06-01,0,0,0,0,11000,22.0,18.3,25.5,0.0,7.6,200.0,66.9,0,0
133,2020-06-02,0,0,0,0,11000,21.1,18.0,25.1,0.0,8.1,180.0,50.8,0,0
134,2020-06-03,0,0,0,0,11000,21.3,18.6,25.7,0.0,7.7,200.0,81.3,0,0
135,2020-06-04,0,0,0,0,11000,22.9,20.3,26.6,0.0,6.9,180.0,78.1,0,0
136,2020-06-05,0,0,0,0,11000,22.0,18.4,27.0,0.0,5.5,180.0,79.6,0,0
137,2020-06-06,0,0,1,0,11000,21.0,17.7,26.6,0.0,4.3,70.0,69.3,0,0
138,2020-06-07,0,0,1,0,11000,21.5,17.8,24.6,0.0,4.8,50.0,49.5,0,0
139,2020-06-08,0,0,1,0,11000,23.3,18.0,28.0,0.0,3.9,230.0,40.9,0,0
140,2020-06-09,0,0,0,0,11000,24.0,18.6,29.4,0.0,5.2,200.0,49.9,0,0
141,2020-06-10,0,0,0,0,11000,24.7,20.9,28.9,0.0,5.2,70.0,68.4,0,0
142,2020-06-11,0,0,0,0,11000,22.6,21.3,25.9,10.5,5.6,200.0,93.4,0,0
143,2020-06-12,0,0,0,0,11000,22.6,21.1,25.8,2.3,6.5,180.0,89.6,0,0
144,2020-06-13,0,0,1,0,11000,22.0,21.0,24.2,91.0,6.1,180.0,95.5,0,0
145,2020-06-14,0,0,0,0,11000,23.3,20.2,27.0,16.4,10.0,250.0,89.4,0,0
146,2020-06-15,0,0,0,0,11000,23.8,20.3,29.0,0.0,6.2,180.0,63.0,0,0
147,2020-06-16,0,1,0,0,11000,23.9,21.4,29.0,0.0,5.6,50.0,49.4,0,1
148,2020-06-17,0,0,0,0,11000,22.3,19.7,26.2,0.0,4.5,90.0,63.4,0,0
149,2020-06-18,0,0,0,0,11000,18.3,16.8,21.2,40.2,4.0,50.0,93.9,0,0
150,2020-06-19,0,0,0,0,11000,21.8,18.3,27.1,0.8,5.3,70.0,75.5,0,0
151,2020-06-20,0,2,0,0,11000,21.2,19.0,24.9,0.0,4.3,50.0,73.4,0,1
152,2020-06-21,0,0,0,0,11000,21.2,18.0,25.3,0.0,4.0,90.0,73.1,0,0
153,2020-06-22,0,0,0,0,11000,22.8,18.0,27.7,0.0,4.2,180.0,69.5,0,0
154,2020-06-23,0,0,0,0,11000,23.8,19.9,29.0,0.0,3.5,50.0,70.9,0,0
155,2020-06-24,0,2,0,0,11000,22.6,20.5,26.2,19.5,5.3,70.0,80.8,0,1
156,2020-06-25,0,0,0,0,11000,22.0,20.9,24.6,35.3,5.7,200.0,96.4,0,0
157,2020-06-26,0,0,0,0,11000,23.3,20.3,28.2,0.0,7.4,250.0,76.9,0,0
158,2020-06-27,0,0,0,0,11000,23.2,20.2,27.9,0.0,5.3,200.0,75.9,0,0
159,2020-06-28,0,0,1,0,11000,24.9,21.7,30.7,0.0,4.7,90.0,70.1,0,0
160,2020-06-29,0,1,0,0,11000,21.6,18.9,25.2,99.2,7.2,90.0,90.9,0,1
