,date,time,confirmed,released,deceased,code,avg_temp,min_temp,max_temp,precipitation,max_wind_speed,most_wind_direction,avg_relative_humidity,province,target
42,2020-03-02,0,1,0,0,61000,7.7,4.5,12.4,0.0,6.7,50.0,43.8,9,1
43,2020-03-03,0,0,0,0,61000,7.6,4.1,11.7,0.0,4.1,20.0,62.3,9,0
44,2020-03-04,0,1,1,0,61000,6.4,0.6,12.2,0.0,4.1,290.0,41.0,9,1
45,2020-03-05,0,9,1,0,61000,3.3,-1.8,9.4,0.0,6.8,50.0,41.4,9,1
46,2020-03-06,0,3,1,0,61000,5.9,-0.7,12.5,0.0,5.1,360.0,41.9,9,1
47,2020-03-07,0,5,0,0,61000,6.5,3.1,10.4,0.0,2.5,20.0,70.4,9,1
48,2020-03-08,0,1,0,0,61000,9.0,2.9,15.6,0.0,4.7,250.0,66.5,9,1
49,2020-03-09,0,0,5,0,61000,9.1,5.0,13.0,0.0,2.6,360.0,78.9,9,0
50,2020-03-10,0,0,1,0,61000,9.0,5.7,10.6,0.0,3.8,270.0,76.3,9,0
51,2020-03-11,0,1,0,0,61000,6.9,1.8,12.6,0.0,4.2,270.0,33.6,9,1
52,2020-03-12,0,1,0,0,61000,7.7,1.1,15.1,0.0,6.1,50.0,42.6,9,1
53,2020-03-13,0,0,1,0,61000,10.2,4.7,16.5,0.0,5.9,50.0,43.9,9,0
54,2020-03-14,0,0,0,0,61000,6.8,2.3,11.0,0.0,6.9,50.0,20.6,9,0
55,2020-03-15,0,0,5,0,61000,6.7,1.7,12.8,0.0,8.3,270.0,38.0,9,0
56,2020-03-16,0,0,4,0,61000,5.3,0.9,11.3,0.0,4.8,50.0,39.8,9,0
57,2020-03-17,0,1,2,0,61000,10.5,2.2,15.6,0.0,6.8,180.0,42.9,9,1
58,2020-03-18,0,0,1,0,61000,10.8,4.9,17.0,0.0,4.9,160.0,49.4,9,0
59,2020-03-19,0,0,6,0,61000,12.1,6.0,20.0,0.0,5.7,270.0,47.1,9,0
60,2020-03-20,0,1,4,0,61000,9.7,3.8,15.0,0.0,5.6,180.0,37.3,9,1
61,2020-03-21,0,0,7,0,61000,13.1,5.4,18.9,0.0,6.5,200.0,55.3,9,0
62,2020-03-22,0,1,2,0,61000,13.0,9.0,19.8,0.0,6.0,140.0,70.3,9,1
63,2020-03-23,0,1,3,0,61000,13.2,8.2,18.6,0.0,4.5,50.0,29.3,9,1
64,2020-03-24,0,1,3,0,61000,10.6,6.5,16.0,0.0,5.7,20.0,52.1,9,1
65,2020-03-25,0,0,3,0,61000,11.5,5.9,17.1,0.0,5.0,160.0,59.6,9,0
66,2020-03-26,0,0,6,0,61000,12.6,9.8,15.4,0.0,2.7,180.0,84.0,9,0
67,2020-03-27,0,1,5,0,61000,14.8,11.9,20.9,0.0,4.6,160.0,89.0,9,1
68,2020-03-28,0,0,1,0,61000,9.0,7.0,12.2,0.0,3.6,50.0,51.9,9,0
69,2020-03-29,0,3,1,0,61000,9.0,4.0,14.7,0.0,4.8,50.0,60.9,9,1
70,2020-03-30,0,1,1,0,61000,10.8,7.7,16.3,0.0,5.1,250.0,60.6,9,1
71,2020-03-31,0,1,2,0,61000,11.5,6.5,18.6,0.0,5.4,360.0,64.8,9,1
72,2020-04-01,0,4,0,0,61000,12.8,9.3,19.3,0.0,4.7,50.0,50.6,9,1
73,2020-04-02,0,6,3,0,61000,10.5,6.4,16.8,0.0,4.7,180.0,36.9,9,1
74,2020-04-03,0,1,1,0,61000,12.1,5.8,19.6,0.0,5.0,50.0,36.5,9,1
75,2020-04-04,0,1,4,0,61000,13.0,6.4,22.7,0.0,6.1,180.0,37.5,9,1
76,2020-04-05,0,1,2,0,61000,9.0,4.4,15.7,0.0,5.1,50.0,30.5,9,1
77,2020-04-06,0,2,3,0,61000,10.2,3.8,17.0,0.0,5.2,360.0,46.3,9,1
78,2020-04-07,0,1,0,0,61000,13.6,7.7,21.6,0.0,4.2,50.0,37.8,9,1
79,2020-04-08,0,1,0,0,61000,14.1,9.0,20.7,0.0,4.2,270.0,35.4,9,1
80,2020-04-09,0,2,2,0,61000,11.0,5.1,18.2,0.0,5.5,50.0,40.8,9,1
81,2020-04-10,0,0,0,0,61000,9.3,7.8,11.3,0.0,3.1,20.0,57.6,9,0
82,2020-04-11,0,0,1,0,61000,9.4,6.4,14.1,0.0,3.2,270.0,70.6,9,0
83,2020-04-12,0,0,1,0,61000,8.8,6.4,13.0,0.0,7.0,50.0,73.3,9,0
84,2020-04-13,0,0,0,0,61000,9.7,6.4,14.6,0.0,3.3,200.0,44.3,9,0
85,2020-04-14,0,0,0,0,61000,13.0,4.4,22.5,0.0,4.6,180.0,43.6,9,0
86,2020-04-15,0,0,0,0,61000,12.8,8.0,19.8,0.0,3.9,90.0,37.3,9,0
87,2020-04-16,0,0,-2,0,61000,12.0,7.0,18.1,0.0,5.3,180.0,59.8,9,0
88,2020-04-17,0,0,2,0,61000,10.6,8.9,12.3,0.0,3.6,20.0,88.1,9,0
89,2020-04-18,0,1,0,0,61000,13.7,8.5,20.2,0.0,5.7,50.0,65.3,9,1
90,2020-04-19,0,0,1,0,61000,11.1,9.6,14.2,0.0,4.5,70.0,82.3,9,0
91,2020-04-20,0,0,2,0,61000,13.9,8.6,19.2,0.0,5.7,250.0,62.1,9,0
92,2020-04-21,0,0,1,0,61000,11.6,6.5,18.6,0.0,5.7,290.0,29.9,9,0
93,2020-04-22,0,1,1,0,61000,8.3,3.3,15.0,0.0,5.9,290.0,31.1,9,1
94,2020-04-23,0,0,0,0,61000,9.4,2.6,16.2,0.0,5.2,270.0,35.9,9,0
95,2020-04-24,0,0,2,0,61000,11.0,4.1,16.2,0.0,7.0,250.0,33.9,9,0
96,2020-04-25,0,0,0,0,61000,14.7,7.8,20.7,0.0,6.3,160.0,53.0,9,0
97,2020-04-26,0,0,2,0,61000,13.9,9.1,20.8,0.0,5.5,50.0,47.5,9,0
98,2020-04-27,0,0,1,0,61000,13.0,7.3,19.4,0.0,5.1,270.0,52.5,9,0
99,2020-04-28,0,0,3,0,61000,13.4,7.3,21.1,0.0,6.5,50.0,46.1,9,0
100,2020-04-29,0,0,0,0,61000,15.2,7.6,24.5,0.0,4.2,50.0,47.0,9,0
101,2020-04-30,0,0,0,0,61000,16.7,8.7,23.1,0.0,5.6,180.0,62.5,9,0
102,2020-05-01,0,0,1,0,61000,19.2,15.0,24.9,0.0,5.0,160.0,75.5,9,0
103,2020-05-02,0,0,1,0,61000,18.8,15.2,23.7,0.0,4.8,160.0,80.1,9,0
104,2020-05-03,0,0,1,0,61000,16.2,15.1,17.0,0.0,3.3,180.0,93.4,9,0
105,2020-05-04,0,0,1,0,61000,21.0,16.0,28.4,0.0,4.0,250.0,75.8,9,0
106,2020-05-05,0,0,1,0,61000,16.1,13.8,18.4,0.0,3.4,250.0,78.8,9,0
107,2020-05-06,0,0,2,0,61000,17.9,12.9,24.0,0.0,5.2,50.0,62.4,9,0
108,2020-05-07,0,0,1,0,61000,17.1,10.5,23.0,0.0,5.7,50.0,36.0,9,0
109,2020-05-08,0,0,0,0,61000,17.2,9.6,21.8,0.0,4.2,160.0,52.5,9,0
110,2020-05-09,0,0,2,0,61000,15.9,14.5,18.4,0.0,5.8,160.0,90.9,9,0
111,2020-05-10,0,0,1,0,61000,17.8,14.0,22.6,0.0,4.3,110.0,72.0,9,0
112,2020-05-11,0,0,2,0,61000,20.7,13.6,28.7,0.0,3.7,200.0,49.5,9,0
113,2020-05-12,0,1,2,0,61000,18.7,14.3,23.7,0.0,6.5,180.0,46.4,9,1
114,2020-05-13,0,1,1,0,61000,17.4,10.7,24.0,0.0,4.3,160.0,46.3,9,1
115,2020-05-14,0,0,1,0,61000,18.9,12.9,25.5,0.0,3.8,140.0,42.4,9,0
116,2020-05-15,0,0,1,0,61000,15.7,14.1,17.6,0.0,4.7,180.0,82.9,9,0
117,2020-05-16,0,0,1,0,61000,18.3,15.1,25.6,0.0,4.1,180.0,85.1,9,0
118,2020-05-17,0,2,0,0,61000,18.1,15.7,22.4,0.0,4.8,160.0,84.3,9,1
119,2020-05-18,0,0,0,0,61000,17.7,15.3,20.1,0.0,3.9,180.0,86.6,9,0
120,2020-05-19,0,0,-1,0,61000,14.9,10.6,19.6,0.0,3.6,270.0,65.6,9,0
121,2020-05-20,0,0,2,0,61000,15.2,11.0,22.0,0.0,5.8,50.0,65.1,9,0
122,2020-05-21,0,0,0,0,61000,14.4,12.2,17.7,0.0,5.0,250.0,73.4,9,0
123,2020-05-22,0,1,0,0,61000,15.3,11.2,20.3,0.0,3.8,140.0,73.3,9,1
124,2020-05-23,0,1,0,0,61000,16.4,10.8,21.8,0.0,4.9,160.0,73.3,9,1
125,2020-05-24,0,0,0,0,61000,19.3,12.6,25.7,0.0,4.7,180.0,75.8,9,0
126,2020-05-25,0,0,2,0,61000,20.0,16.0,25.5,0.0,3.5,50.0,69.3,9,0
127,2020-05-26,0,0,0,0,61000,19.2,15.8,24.6,0.0,3.5,160.0,69.1,9,0
128,2020-05-27,0,0,0,0,61000,19.7,14.8,27.1,0.0,5.9,180.0,55.5,9,0
129,2020-05-28,0,0,0,0,61000,19.7,13.8,26.7,0.0,4.9,50.0,59.8,9,0
130,2020-05-29,0,0,0,0,61000,18.9,14.4,26.6,0.0,5.5,140.0,64.8,9,0
131,2020-05-30,0,0,1,0,61000,19.7,15.6,24.8,0.0,3.4,160.0,57.8,9,0
132,2020-05-31,0,0,1,0,61000,19.3,14.6,24.6,0.0,4.0,140.0,71.5,9,0
133,2020-06-01,0,0,0,0,61000,22.9,17.1,30.2,0.0,3.1,270.0,58.9,9,0
134,2020-06-02,0,0,0,0,61000,21.1,15.7,27.4,0.0,4.9,110.0,48.5,9,0
135,2020-06-03,0,0,0,0,61000,21.3,16.5,26.8,0.0,4.3,160.0,75.6,9,0
136,2020-06-04,0,0,0,0,61000,23.8,19.7,31.1,0.0,4.0,110.0,73.5,9,0
137,2020-06-05,0,0,0,0,61000,22.6,18.6,28.9,0.0,4.6,160.0,73.3,9,0
138,2020-06-06,0,1,1,0,61000,21.7,18.2,28.1,0.0,5.3,90.0,71.5,9,1
139,2020-06-07,0,0,0,0,61000,21.1,17.5,27.2,0.0,6.0,160.0,54.6,9,0
140,2020-06-08,0,0,0,0,61000,23.0,16.1,29.6,0.0,5.4,160.0,39.4,9,0
141,2020-06-09,0,1,1,0,61000,24.6,17.0,32.9,0.0,4.5,180.0,47.8,9,1
142,2020-06-10,0,2,0,0,61000,24.7,19.4,30.4,0.0,5.1,140.0,62.4,9,1
143,2020-06-11,0,0,0,0,61000,23.7,20.6,30.3,6.2,5.0,160.0,84.8,9,0
144,2020-06-12,0,0,0,0,61000,24.3,21.7,29.5,2.6,4.4,160.0,82.9,9,0
145,2020-06-13,0,0,0,0,61000,22.8,20.8,26.8,53.0,3.5,160.0,88.8,9,0
146,2020-06-14,0,0,0,0,61000,24.3,22.4,28.1,9.3,3.5,270.0,81.5,9,0
147,2020-06-15,0,3,1,0,61000,24.5,19.4,30.2,0.0,4.0,180.0,56.1,9,1
148,2020-06-16,0,2,0,0,61000,23.3,19.4,31.5,0.0,6.6,50.0,55.3,9,1
149,2020-06-17,0,0,0,0,61000,22.2,17.7,27.2,0.2,3.5,140.0,62.4,9,0
150,2020-06-18,0,0,0,0,61000,17.9,16.2,19.7,41.4,2.8,20.0,89.4,9,0
151,2020-06-19,0,0,0,0,61000,21.7,17.5,27.7,1.0,4.5,50.0,73.3,9,0
152,2020-06-20,0,0,0,0,61000,21.0,18.1,25.6,0.0,4.8,140.0,77.8,9,0
153,2020-06-21,0,1,0,0,61000,21.1,16.5,26.9,0.0,4.1,140.0,74.4,9,1
154,2020-06-22,0,0,0,0,61000,22.8,16.5,27.7,0.0,4.6,140.0,68.4,9,0
155,2020-06-23,0,0,0,0,61000,23.5,18.0,29.1,0.0,4.0,160.0,69.3,9,0
156,2020-06-24,0,0,0,0,61000,21.8,19.9,24.7,49.9,4.6,160.0,82.9,9,0
157,2020-06-25,0,0,1,0,61000,22.2,21.1,24.4,13.1,3.4,160.0,92.8,9,0
158,2020-06-26,0,0,0,0,61000,24.3,19.6,31.4,0.0,2.7,160.0,70.9,9,0
159,2020-06-27,0,0,3,0,61000,24.2,19.1,30.4,0.0,3.1,140.0,72.3,9,0
160,2020-06-28,0,0,0,0,61000,25.6,20.4,32.0,0.0,4.6,180.0,69.3,9,0
161,2020-06-29,0,1,0,0,61000,21.9,18.8,25.5,98.9,5.8,160.0,85.0,9,1
